epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,348.605,1.12988,0.90894,1.25828,0.67826,0.66692,0.68363,0.45848,0.97724,0.804,1.1851,0.0097822,0.0097822,0.0097822
24,367.027,1.15095,0.93764,1.27748,0.62065,0.61843,0.59807,0.36563,1.18669,1.04846,1.33174,0.0097723,0.0097723,0.0097723
25,386.708,1.15467,0.91609,1.25673,0.70282,0.68357,0.71099,0.45631,1.07126,0.91234,1.24446,0.0097624,0.0097624,0.0097624
26,404.82,1.13763,0.91815,1.262,0.66786,0.65983,0.69691,0.46101,0.94258,0.95147,1.16982,0.0097525,0.0097525,0.0097525
27,422.638,1.1533,0.94982,1.26018,0.70977,0.68997,0.73664,0.48492,0.97023,0.76736,1.17151,0.0097426,0.0097426,0.0097426
28,440.448,1.13679,0.9424,1.24456,0.69219,0.70858,0.72717,0.49604,0.90712,0.71979,1.14452,0.0097327,0.0097327,0.0097327
29,455.775,1.13457,0.91153,1.25336,0.70372,0.70041,0.72431,0.48846,0.9287,0.72974,1.15959,0.0097228,0.0097228,0.0097228
30,463.228,1.11889,0.87943,1.24905,0.70313,0.69302,0.72109,0.46828,0.95123,0.75861,1.17457,0.0097129,0.0097129,0.0097129
31,471.318,1.1135,0.87151,1.23943,0.69178,0.6462,0.68506,0.4709,0.91546,0.73202,1.13916,0.009703,0.009703,0.009703
32,479.157,1.11132,0.86542,1.23408,0.68097,0.65623,0.6891,0.45752,0.94529,0.76096,1.17912,0.0096931,0.0096931,0.0096931
33,487.052,1.11739,0.87544,1.24434,0.68635,0.69603,0.72209,0.48975,0.901,0.75024,1.13093,0.0096832,0.0096832,0.0096832
34,494.441,1.11693,0.86915,1.23681,0.72535,0.7155,0.75466,0.51392,0.88594,0.706,1.12465,0.0096733,0.0096733,0.0096733
35,502.164,1.11506,0.88687,1.24583,0.74499,0.71036,0.75186,0.51245,0.92243,0.73139,1.14404,0.0096634,0.0096634,0.0096634
36,509.877,1.11893,0.85246,1.23767,0.72737,0.72731,0.77166,0.52163,0.89911,0.67588,1.13909,0.0096535,0.0096535,0.0096535
37,517.702,1.09699,0.8499,1.23608,0.74045,0.71592,0.74449,0.50825,0.88222,0.75616,1.12587,0.0096436,0.0096436,0.0096436
38,525.424,1.09193,0.82992,1.23716,0.67247,0.73706,0.74394,0.49766,0.89487,0.70328,1.12301,0.0096337,0.0096337,0.0096337
39,533.058,1.0858,0.8456,1.22601,0.72737,0.70454,0.73932,0.49218,0.94049,0.69665,1.1602,0.0096238,0.0096238,0.0096238
40,540.825,1.11259,0.86716,1.234,0.74026,0.69939,0.74233,0.50261,0.89527,0.68791,1.12068,0.0096139,0.0096139,0.0096139
41,548.714,1.07979,0.83958,1.23341,0.692,0.68366,0.71147,0.48962,0.90986,0.73425,1.14251,0.009604,0.009604,0.009604
42,556.472,1.09301,0.84903,1.23382,0.6805,0.64885,0.69607,0.46692,0.90997,0.72823,1.14176,0.0095941,0.0095941,0.0095941
43,564.28,1.07576,0.82843,1.21637,0.69943,0.72555,0.75366,0.51576,0.91959,0.6777,1.14405,0.0095842,0.0095842,0.0095842
44,572.09,1.07358,0.82242,1.20883,0.74427,0.7516,0.77493,0.52483,0.90382,0.70847,1.14018,0.0095743,0.0095743,0.0095743
45,579.98,1.10236,0.83703,1.22627,0.73555,0.68754,0.7315,0.47414,1.00488,0.78867,1.20505,0.0095644,0.0095644,0.0095644
46,587.641,1.09101,0.82259,1.22571,0.70964,0.68741,0.71309,0.48685,0.89052,0.71782,1.13336,0.0095545,0.0095545,0.0095545
47,595.388,1.07561,0.82442,1.22281,0.71812,0.69725,0.72756,0.49379,0.92231,0.70151,1.14445,0.0095446,0.0095446,0.0095446
48,603.25,1.06924,0.80534,1.21537,0.7162,0.71505,0.73237,0.48487,0.97426,0.74165,1.18582,0.0095347,0.0095347,0.0095347
49,611.899,1.06563,0.79369,1.20987,0.72502,0.74998,0.77094,0.51709,0.90291,0.67331,1.12389,0.0095248,0.0095248,0.0095248
50,619.506,1.08081,0.79521,1.21576,0.74911,0.72832,0.75763,0.51546,0.88845,0.66793,1.12138,0.0095149,0.0095149,0.0095149
51,627.455,1.03995,0.76871,1.19403,0.74894,0.74027,0.76444,0.51297,0.91996,0.65778,1.13486,0.009505,0.009505,0.009505
52,636.178,1.08385,0.79533,1.22028,0.75038,0.75073,0.77144,0.52317,0.87945,0.62631,1.12001,0.0094951,0.0094951,0.0094951
53,643.622,1.09039,0.8026,1.21269,0.70612,0.70881,0.74975,0.50911,0.88544,0.72215,1.1152,0.0094852,0.0094852,0.0094852
54,652.904,1.04675,0.80026,1.19968,0.72943,0.76242,0.76635,0.5153,0.88799,0.67363,1.11792,0.0094753,0.0094753,0.0094753
55,666.664,1.05318,0.77899,1.19244,0.75664,0.73682,0.76409,0.52249,0.88451,0.62771,1.11673,0.0094654,0.0094654,0.0094654
56,674.294,1.04052,0.77731,1.19277,0.65354,0.67224,0.6827,0.4718,0.89955,0.75203,1.14361,0.0094555,0.0094555,0.0094555
57,681.834,1.04996,0.78209,1.20492,0.74128,0.7422,0.77165,0.53122,0.86122,0.64152,1.11597,0.0094456,0.0094456,0.0094456
58,694.964,1.04869,0.76384,1.19771,0.75169,0.70391,0.76542,0.51797,0.94226,0.67105,1.13004,0.0094357,0.0094357,0.0094357
59,711.823,1.03406,0.76941,1.18376,0.72319,0.66854,0.72197,0.50041,0.88976,0.7502,1.14051,0.0094258,0.0094258,0.0094258
60,729.314,1.0495,0.75397,1.18658,0.7452,0.68294,0.73092,0.50115,0.88558,0.67618,1.12371,0.0094159,0.0094159,0.0094159
61,748.617,1.0435,0.77184,1.18915,0.72715,0.69148,0.73982,0.50969,0.8816,0.70275,1.11859,0.009406,0.009406,0.009406
62,765.978,1.04641,0.77664,1.19261,0.74298,0.75206,0.7748,0.53921,0.85106,0.62749,1.09779,0.0093961,0.0093961,0.0093961
63,783.21,1.06262,0.77423,1.20131,0.73086,0.7413,0.77169,0.53053,0.84954,0.62321,1.10037,0.0093862,0.0093862,0.0093862
64,800.693,1.04048,0.75984,1.19086,0.7298,0.76724,0.79119,0.55341,0.85656,0.63079,1.09563,0.0093763,0.0093763,0.0093763
65,819.061,1.03289,0.7786,1.17756,0.73077,0.72884,0.75467,0.51917,0.87872,0.65852,1.11186,0.0093664,0.0093664,0.0093664
66,837.274,1.05118,0.75877,1.19468,0.74702,0.76562,0.78858,0.53937,0.85123,0.62827,1.09907,0.0093565,0.0093565,0.0093565
67,854.61,1.01728,0.74277,1.17006,0.73423,0.7324,0.75588,0.51944,0.87103,0.6429,1.11435,0.0093466,0.0093466,0.0093466
68,872.327,1.02541,0.75064,1.17933,0.75344,0.77637,0.80148,0.54834,0.8627,0.60236,1.09968,0.0093367,0.0093367,0.0093367
69,890.179,1.03373,0.7653,1.1802,0.76591,0.72975,0.78375,0.53346,0.86701,0.61237,1.1046,0.0093268,0.0093268,0.0093268
70,907.426,0.9977,0.7183,1.17546,0.79076,0.75291,0.80264,0.54941,0.86465,0.58787,1.10007,0.0093169,0.0093169,0.0093169
71,924.574,1.02345,0.73312,1.18274,0.7523,0.73438,0.78009,0.53051,0.87302,0.63928,1.10501,0.009307,0.009307,0.009307
72,941.462,1.04478,0.76329,1.19104,0.73014,0.70547,0.75088,0.51705,0.87895,0.6665,1.11959,0.0092971,0.0092971,0.0092971
73,958.625,1.03543,0.74534,1.18224,0.75914,0.74986,0.77817,0.53031,0.87667,0.60315,1.11325,0.0092872,0.0092872,0.0092872
74,975.512,1.01404,0.73763,1.17696,0.72438,0.74745,0.75509,0.52168,0.88339,0.66058,1.10771,0.0092773,0.0092773,0.0092773
75,992.062,1.03179,0.75877,1.18469,0.72734,0.75127,0.77179,0.52404,0.91329,0.6907,1.12174,0.0092674,0.0092674,0.0092674
76,1008.58,1.0026,0.72453,1.17294,0.75255,0.72849,0.76168,0.52618,0.86013,0.63204,1.10067,0.0092575,0.0092575,0.0092575
77,1025.15,1.01957,0.73601,1.17849,0.76718,0.71933,0.77044,0.52493,0.88843,0.62546,1.10937,0.0092476,0.0092476,0.0092476
78,1041.97,1.0157,0.71692,1.17096,0.7506,0.73172,0.77454,0.53368,0.86047,0.63465,1.09244,0.0092377,0.0092377,0.0092377
79,1059.22,1.00918,0.72826,1.172,0.75018,0.72393,0.76126,0.52856,0.86556,0.6373,1.09883,0.0092278,0.0092278,0.0092278
80,1077.08,1.00305,0.71936,1.17683,0.75861,0.76394,0.78659,0.55142,0.86676,0.58851,1.10663,0.0092179,0.0092179,0.0092179
81,1094.48,1.01373,0.74937,1.16318,0.73967,0.72534,0.76079,0.53276,0.85828,0.6341,1.10329,0.009208,0.009208,0.009208
82,1111.81,1.02271,0.72997,1.17832,0.75303,0.76856,0.79278,0.54936,0.85232,0.58888,1.09022,0.0091981,0.0091981,0.0091981
83,1128.85,1.02513,0.73933,1.18406,0.74318,0.72147,0.7584,0.52332,0.8776,0.61088,1.10499,0.0091882,0.0091882,0.0091882
84,1146.13,1.02014,0.72024,1.18127,0.78758,0.72777,0.78987,0.54615,0.84589,0.5847,1.09659,0.0091783,0.0091783,0.0091783
85,1163.2,1.00155,0.71073,1.16741,0.76829,0.72288,0.78094,0.5367,0.88965,0.63728,1.12765,0.0091684,0.0091684,0.0091684
86,1180.12,0.99763,0.7053,1.17192,0.75155,0.72786,0.76887,0.52587,0.88154,0.61355,1.11247,0.0091585,0.0091585,0.0091585
87,1196.91,0.99186,0.7045,1.16173,0.72449,0.76867,0.79015,0.54868,0.86298,0.5836,1.10767,0.0091486,0.0091486,0.0091486
88,1213.45,1.00756,0.70411,1.16755,0.7775,0.73456,0.79328,0.5465,0.85446,0.58054,1.08449,0.0091387,0.0091387,0.0091387
89,1230.71,1.02348,0.71794,1.1786,0.80347,0.71907,0.78774,0.54535,0.8561,0.59427,1.10436,0.0091288,0.0091288,0.0091288
90,1248.09,1.02131,0.70937,1.16605,0.74463,0.79268,0.7873,0.54883,0.82622,0.58722,1.07337,0.0091189,0.0091189,0.0091189
91,1267.57,1.00486,0.72397,1.16973,0.73427,0.72491,0.77884,0.53363,0.87172,0.62015,1.10308,0.009109,0.009109,0.009109
92,1284.42,0.99631,0.72715,1.16315,0.73021,0.73348,0.7612,0.53357,0.83474,0.60611,1.07774,0.0090991,0.0090991,0.0090991
93,1300.97,0.9997,0.7147,1.16379,0.75106,0.71474,0.74687,0.51744,0.85805,0.62689,1.09917,0.0090892,0.0090892,0.0090892
94,1318.41,0.99858,0.70608,1.16469,0.76057,0.7598,0.78932,0.55117,0.8573,0.59683,1.09937,0.0090793,0.0090793,0.0090793
95,1335.24,0.98489,0.7007,1.1577,0.78787,0.74393,0.79983,0.5518,0.85563,0.56828,1.09057,0.0090694,0.0090694,0.0090694
96,1351.84,1.00697,0.70233,1.16773,0.79121,0.75358,0.81292,0.56002,0.84741,0.55832,1.08668,0.0090595,0.0090595,0.0090595
97,1368.74,0.97502,0.68117,1.14722,0.75606,0.7485,0.79063,0.54401,0.85015,0.59507,1.08566,0.0090496,0.0090496,0.0090496
98,1385.6,0.99392,0.69182,1.15737,0.78486,0.75671,0.79199,0.55223,0.85759,0.59155,1.09564,0.0090397,0.0090397,0.0090397
99,1402.12,1.0003,0.70474,1.17153,0.7559,0.75154,0.78027,0.54231,0.8625,0.60173,1.0979,0.0090298,0.0090298,0.0090298
100,1418.82,0.97798,0.68937,1.15294,0.78425,0.76719,0.80393,0.55639,0.85977,0.58234,1.09169,0.0090199,0.0090199,0.0090199
101,1435.29,0.98171,0.70351,1.15993,0.7971,0.76294,0.80782,0.56237,0.84659,0.56772,1.08434,0.00901,0.00901,0.00901
102,1452.06,0.9727,0.67996,1.15127,0.73099,0.72383,0.76457,0.52116,0.88502,0.64425,1.11546,0.0090001,0.0090001,0.0090001
103,1468.85,0.97235,0.6923,1.15052,0.78722,0.76122,0.80157,0.55144,0.87329,0.57277,1.11152,0.0089902,0.0089902,0.0089902
104,1485.67,1.00043,0.69096,1.16102,0.78244,0.74637,0.81027,0.55922,0.85741,0.57983,1.09648,0.0089803,0.0089803,0.0089803
105,1502.8,0.98297,0.68336,1.15732,0.78431,0.73322,0.79103,0.55695,0.8235,0.57485,1.06789,0.0089704,0.0089704,0.0089704
106,1519.4,0.984,0.68091,1.1556,0.76562,0.77165,0.79488,0.54308,0.88205,0.58823,1.11467,0.0089605,0.0089605,0.0089605
107,1536.52,0.98023,0.6831,1.16271,0.75339,0.71892,0.74854,0.51388,0.85931,0.64348,1.0918,0.0089506,0.0089506,0.0089506
108,1553.29,0.95608,0.67697,1.14455,0.7812,0.76253,0.79718,0.54934,0.8602,0.58575,1.09415,0.0089407,0.0089407,0.0089407
109,1570.72,0.9607,0.66353,1.15194,0.77162,0.7342,0.79185,0.54638,0.85443,0.59746,1.08846,0.0089308,0.0089308,0.0089308
110,1587.84,0.96506,0.67728,1.14891,0.80215,0.74245,0.80409,0.55736,0.8442,0.57724,1.08458,0.0089209,0.0089209,0.0089209
111,1605.32,0.9879,0.67863,1.15844,0.7418,0.76003,0.79628,0.55472,0.8534,0.56794,1.09533,0.008911,0.008911,0.008911
112,1622.35,0.97917,0.68484,1.1559,0.80782,0.73979,0.80493,0.56051,0.85394,0.55314,1.0916,0.0089011,0.0089011,0.0089011
113,1638.88,0.96043,0.67451,1.13238,0.80894,0.75243,0.80649,0.5659,0.83794,0.55817,1.07701,0.0088912,0.0088912,0.0088912
114,1656.27,0.96225,0.65964,1.1443,0.77367,0.75532,0.7929,0.54773,0.84234,0.58614,1.08438,0.0088813,0.0088813,0.0088813
115,1673.42,0.98687,0.66764,1.14156,0.81718,0.7554,0.80463,0.56347,0.83552,0.56824,1.08772,0.0088714,0.0088714,0.0088714
116,1690.31,0.96804,0.66287,1.14407,0.80335,0.75335,0.80383,0.5598,0.84876,0.57691,1.0937,0.0088615,0.0088615,0.0088615
117,1707.6,0.96544,0.66496,1.1359,0.78305,0.74548,0.79454,0.55174,0.84719,0.57747,1.09776,0.0088516,0.0088516,0.0088516
118,1724.75,0.98117,0.66911,1.14212,0.81072,0.75059,0.80656,0.56424,0.84757,0.54549,1.09127,0.0088417,0.0088417,0.0088417
119,1741.51,0.97206,0.66994,1.14881,0.79522,0.74716,0.79752,0.55326,0.84,0.58045,1.07445,0.0088318,0.0088318,0.0088318
120,1758.7,0.97073,0.66601,1.14984,0.75981,0.7831,0.80477,0.56035,0.84404,0.55556,1.09725,0.0088219,0.0088219,0.0088219
121,1775.74,0.94615,0.65147,1.13419,0.78413,0.75236,0.80563,0.55423,0.86978,0.56334,1.11008,0.008812,0.008812,0.008812
122,1792.71,0.97617,0.65993,1.15738,0.74184,0.73326,0.77337,0.53768,0.85796,0.57654,1.10283,0.0088021,0.0088021,0.0088021
123,1809.93,0.96824,0.68684,1.15535,0.8,0.75571,0.81256,0.5692,0.84123,0.53897,1.08723,0.0087922,0.0087922,0.0087922
124,1827.17,0.96355,0.65068,1.14535,0.82355,0.73361,0.79582,0.55873,0.83519,0.57753,1.08135,0.0087823,0.0087823,0.0087823
125,1845.16,0.95385,0.64778,1.13564,0.81413,0.7407,0.80361,0.56451,0.82505,0.58081,1.0809,0.0087724,0.0087724,0.0087724
126,1863.12,0.98698,0.67208,1.14819,0.81018,0.7487,0.80772,0.56345,0.84686,0.56122,1.08998,0.0087625,0.0087625,0.0087625
127,1880.35,0.94888,0.66428,1.13717,0.78577,0.74375,0.78802,0.55731,0.82759,0.57391,1.07343,0.0087526,0.0087526,0.0087526
128,1897.39,0.93559,0.63925,1.12649,0.79539,0.76013,0.80669,0.57088,0.84652,0.55629,1.08632,0.0087427,0.0087427,0.0087427
129,1914.45,0.94383,0.64376,1.14273,0.78828,0.77396,0.8058,0.56494,0.85152,0.54899,1.09513,0.0087328,0.0087328,0.0087328
130,1931.37,0.95126,0.64578,1.13791,0.78291,0.72493,0.7869,0.55221,0.84379,0.57155,1.09157,0.0087229,0.0087229,0.0087229
131,1948.44,0.95939,0.65432,1.1471,0.81749,0.73901,0.80619,0.56443,0.84407,0.54328,1.08405,0.008713,0.008713,0.008713
132,1965.74,0.95262,0.64845,1.13186,0.79061,0.75604,0.79982,0.55911,0.84748,0.56395,1.08379,0.0087031,0.0087031,0.0087031
133,1983.07,0.92112,0.61863,1.11657,0.7832,0.77856,0.81698,0.56763,0.86166,0.55239,1.09245,0.0086932,0.0086932,0.0086932
134,2000.81,0.95147,0.62621,1.13148,0.80677,0.74132,0.8068,0.5635,0.84271,0.55176,1.07762,0.0086833,0.0086833,0.0086833
135,2018.33,0.93906,0.61949,1.12622,0.78932,0.76152,0.8041,0.56481,0.83756,0.54133,1.0738,0.0086734,0.0086734,0.0086734
136,2036.16,0.94093,0.62846,1.11958,0.74315,0.76977,0.80058,0.5576,0.84817,0.55619,1.08577,0.0086635,0.0086635,0.0086635
137,2053.55,0.93913,0.62775,1.12428,0.7781,0.76242,0.80142,0.56377,0.84508,0.54716,1.07467,0.0086536,0.0086536,0.0086536
138,2071.12,0.93294,0.63804,1.13203,0.79804,0.76409,0.81209,0.57768,0.81626,0.53723,1.06394,0.0086437,0.0086437,0.0086437
139,2088.55,0.9405,0.63144,1.11859,0.75706,0.7635,0.80609,0.57326,0.82577,0.55999,1.06604,0.0086338,0.0086338,0.0086338
140,2106.75,0.94805,0.63017,1.13623,0.80223,0.74552,0.80449,0.57326,0.82969,0.56299,1.07763,0.0086239,0.0086239,0.0086239
141,2124.36,0.9341,0.62232,1.12604,0.8079,0.76821,0.80582,0.56431,0.83976,0.54225,1.08062,0.008614,0.008614,0.008614
142,2141.98,0.93246,0.62297,1.11416,0.7845,0.74532,0.79747,0.55545,0.84009,0.55776,1.08004,0.0086041,0.0086041,0.0086041
143,2159.36,0.93913,0.62397,1.1262,0.78549,0.74943,0.8086,0.56786,0.83063,0.55445,1.07908,0.0085942,0.0085942,0.0085942
144,2177.18,0.9509,0.6275,1.12859,0.78798,0.74017,0.79617,0.56576,0.82209,0.55752,1.07323,0.0085843,0.0085843,0.0085843
145,2194.51,0.94077,0.61593,1.12236,0.79036,0.74491,0.79893,0.56537,0.83759,0.54591,1.07803,0.0085744,0.0085744,0.0085744
146,2211.74,0.92502,0.6105,1.11697,0.77797,0.75466,0.79893,0.56313,0.84455,0.56499,1.08632,0.0085645,0.0085645,0.0085645
147,2229.16,0.93505,0.62619,1.12379,0.79181,0.77458,0.81223,0.56563,0.84445,0.54821,1.07273,0.0085546,0.0085546,0.0085546
148,2246.84,0.93901,0.62125,1.12205,0.79744,0.76853,0.80934,0.57021,0.82121,0.54656,1.07111,0.0085447,0.0085447,0.0085447
149,2264.28,0.90785,0.60238,1.10782,0.78492,0.76217,0.80326,0.56439,0.82226,0.54814,1.06991,0.0085348,0.0085348,0.0085348
150,2281.67,0.93946,0.61495,1.11339,0.77747,0.75803,0.79384,0.56058,0.84353,0.5507,1.08943,0.0085249,0.0085249,0.0085249
151,2298.77,0.92279,0.61412,1.1206,0.80738,0.75147,0.81397,0.57889,0.82835,0.53817,1.07561,0.008515,0.008515,0.008515
152,2315.78,0.91863,0.60877,1.11007,0.80438,0.75638,0.81148,0.57214,0.83182,0.55169,1.07319,0.0085051,0.0085051,0.0085051
153,2332.98,0.90925,0.60472,1.10854,0.80644,0.76878,0.82029,0.56893,0.83684,0.53939,1.0793,0.0084952,0.0084952,0.0084952
154,2351.59,0.94523,0.63102,1.12725,0.78908,0.75697,0.79688,0.56339,0.85566,0.55569,1.10096,0.0084853,0.0084853,0.0084853
155,2370.58,0.90616,0.60778,1.10937,0.79371,0.72547,0.79884,0.56229,0.83238,0.56383,1.08197,0.0084754,0.0084754,0.0084754
156,2388.15,0.92129,0.60371,1.10787,0.75722,0.77163,0.80052,0.56517,0.83697,0.55019,1.08,0.0084655,0.0084655,0.0084655
157,2405.88,0.92615,0.62023,1.10742,0.76563,0.77075,0.80189,0.5671,0.82041,0.55064,1.07055,0.0084556,0.0084556,0.0084556
158,2423.39,0.92215,0.62055,1.1147,0.80074,0.7619,0.81234,0.56784,0.82537,0.53836,1.07126,0.0084457,0.0084457,0.0084457
159,2440.06,0.90544,0.60784,1.10699,0.78702,0.76557,0.81425,0.56983,0.82491,0.53019,1.07399,0.0084358,0.0084358,0.0084358
160,2457.13,0.92385,0.61669,1.12158,0.78263,0.75765,0.8017,0.56178,0.83027,0.54361,1.07185,0.0084259,0.0084259,0.0084259
161,2474.3,0.9155,0.60206,1.10643,0.81389,0.76698,0.81766,0.57253,0.82689,0.53459,1.06667,0.008416,0.008416,0.008416
162,2491.76,0.92777,0.61364,1.11567,0.82754,0.76195,0.82796,0.57827,0.82885,0.52845,1.0702,0.0084061,0.0084061,0.0084061
163,2509.92,0.91477,0.5998,1.12056,0.77408,0.76758,0.8091,0.56822,0.84029,0.54089,1.07314,0.0083962,0.0083962,0.0083962
164,2527.22,0.90806,0.60363,1.11872,0.78177,0.77104,0.80046,0.5661,0.85096,0.54968,1.08302,0.0083863,0.0083863,0.0083863
165,2544.58,0.91176,0.59861,1.11456,0.80058,0.74592,0.79703,0.56172,0.83289,0.5419,1.07452,0.0083764,0.0083764,0.0083764
166,2561.96,0.91843,0.58939,1.11381,0.76613,0.79509,0.81144,0.56677,0.83829,0.54501,1.08348,0.0083665,0.0083665,0.0083665
167,2579.32,0.91777,0.59898,1.10508,0.77059,0.78595,0.80665,0.57063,0.82088,0.52986,1.06552,0.0083566,0.0083566,0.0083566
168,2595.98,0.92117,0.6083,1.11377,0.78361,0.75887,0.80142,0.56654,0.83295,0.53871,1.07646,0.0083467,0.0083467,0.0083467
169,2614.76,0.90197,0.59263,1.09619,0.80193,0.77403,0.81764,0.56978,0.83957,0.55034,1.07194,0.0083368,0.0083368,0.0083368
170,2633.79,0.88896,0.58363,1.10169,0.81893,0.76452,0.81735,0.57038,0.83365,0.53977,1.07228,0.0083269,0.0083269,0.0083269
171,2650.68,0.91952,0.58966,1.11595,0.81533,0.75011,0.80788,0.56525,0.83167,0.54228,1.07661,0.008317,0.008317,0.008317
172,2667.85,0.91393,0.59864,1.10956,0.76716,0.74961,0.78061,0.54722,0.83086,0.56937,1.0751,0.0083071,0.0083071,0.0083071
173,2685.13,0.90981,0.58035,1.09976,0.80541,0.77666,0.81277,0.56977,0.83283,0.52801,1.07325,0.0082972,0.0082972,0.0082972
174,2702.75,0.90934,0.5975,1.10085,0.77583,0.74653,0.78628,0.55565,0.83865,0.55576,1.0784,0.0082873,0.0082873,0.0082873
175,2720.15,0.91374,0.6027,1.1131,0.7896,0.77925,0.81295,0.57195,0.82886,0.54323,1.07805,0.0082774,0.0082774,0.0082774
176,2737.73,0.90423,0.58605,1.09676,0.77867,0.78977,0.81588,0.57472,0.82365,0.52917,1.06539,0.0082675,0.0082675,0.0082675
177,2755.9,0.8952,0.58123,1.09108,0.80755,0.75786,0.79952,0.56491,0.82109,0.53378,1.06371,0.0082576,0.0082576,0.0082576
178,2773.54,0.90415,0.58394,1.11365,0.77764,0.77097,0.81096,0.57196,0.82824,0.52967,1.07082,0.0082477,0.0082477,0.0082477
179,2791.14,0.91086,0.59343,1.09695,0.76977,0.7873,0.81479,0.57485,0.81937,0.52768,1.06135,0.0082378,0.0082378,0.0082378
180,2808.69,0.91726,0.5866,1.10254,0.81921,0.75068,0.8135,0.57445,0.82457,0.53792,1.06635,0.0082279,0.0082279,0.0082279
181,2826.15,0.88851,0.56968,1.09462,0.79795,0.76639,0.81529,0.57493,0.82118,0.53787,1.06737,0.008218,0.008218,0.008218
182,2842.93,0.89806,0.57593,1.10883,0.77791,0.78138,0.81137,0.56491,0.83581,0.54998,1.07268,0.0082081,0.0082081,0.0082081
183,2860.04,0.88347,0.58704,1.1036,0.75887,0.78742,0.80794,0.56676,0.84259,0.53399,1.08153,0.0081982,0.0081982,0.0081982
184,2877.73,0.89057,0.58059,1.10455,0.81386,0.76707,0.8142,0.57431,0.82898,0.51615,1.07461,0.0081883,0.0081883,0.0081883
185,2895.02,0.90739,0.60152,1.11314,0.8,0.7695,0.81134,0.56894,0.82146,0.52646,1.06652,0.0081784,0.0081784,0.0081784
