epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,439.654,0.5709,0.61288,1.03487,0.86982,0.76817,0.86312,0.77371,0.43402,0.61221,0.91934,0.000535281,0.000535281,0.000535281
31,453.765,0.56046,0.5973,1.03026,0.86871,0.79346,0.87838,0.80351,0.39914,0.66839,0.8866,0.000532187,0.000532187,0.000532187
32,467.936,0.55513,0.58837,1.01994,0.86114,0.75866,0.87596,0.79251,0.36407,0.48401,0.87476,0.000529094,0.000529094,0.000529094
33,482.048,0.55598,0.58095,1.02575,0.92944,0.8242,0.91116,0.83645,0.41259,0.40926,0.92424,0.000526,0.000526,0.000526
34,496.386,0.55076,0.5762,1.02051,0.86804,0.74715,0.86548,0.78577,0.41262,0.51933,0.91541,0.000522906,0.000522906,0.000522906
35,510.773,0.5482,0.56782,1.02341,0.88814,0.79125,0.89179,0.80846,0.43694,0.46055,0.91901,0.000519812,0.000519812,0.000519812
36,525.17,0.54492,0.5727,1.01801,0.86242,0.75677,0.84233,0.76211,0.392,0.57706,0.88365,0.000516719,0.000516719,0.000516719
37,539.602,0.54038,0.55881,1.014,0.88238,0.83291,0.8985,0.81583,0.37875,0.48359,0.87942,0.000513625,0.000513625,0.000513625
38,553.92,0.54835,0.56395,1.02173,0.91542,0.77729,0.90045,0.81604,0.4075,0.48426,0.88914,0.000510531,0.000510531,0.000510531
39,568.153,0.53908,0.55726,1.01754,0.92279,0.82428,0.91975,0.83389,0.4309,0.45434,0.93562,0.000507438,0.000507438,0.000507438
40,581.436,0.54406,0.55133,1.01849,0.85084,0.75619,0.86855,0.77655,0.43343,0.52561,0.94694,0.000504344,0.000504344,0.000504344
41,594.375,0.53151,0.54144,1.01172,0.87676,0.77947,0.86608,0.78817,0.38798,0.46626,0.89904,0.00050125,0.00050125,0.00050125
42,607.279,0.53346,0.53972,1.01089,0.93326,0.84163,0.91652,0.83846,0.36431,0.3956,0.87884,0.000498156,0.000498156,0.000498156
43,620.247,0.53406,0.53386,1.01228,0.85902,0.7959,0.88058,0.80031,0.40758,0.47035,0.89309,0.000495063,0.000495063,0.000495063
44,633.189,0.52871,0.52495,1.00806,0.91699,0.83682,0.92333,0.84931,0.407,0.44499,0.89603,0.000491969,0.000491969,0.000491969
45,646.186,0.52905,0.52645,1.01161,0.92024,0.81023,0.92897,0.84823,0.40447,0.42728,0.8999,0.000488875,0.000488875,0.000488875
46,659.149,0.5188,0.5223,1.00108,0.93152,0.8501,0.92908,0.85366,0.36893,0.37437,0.86567,0.000485781,0.000485781,0.000485781
47,672.113,0.52893,0.5258,1.00608,0.88599,0.8346,0.917,0.82792,0.44823,0.43231,0.9353,0.000482687,0.000482687,0.000482687
48,685.078,0.5213,0.51813,1.00258,0.89497,0.84049,0.91159,0.83538,0.36154,0.41424,0.87007,0.000479594,0.000479594,0.000479594
49,697.964,0.52931,0.5213,1.0098,0.80313,0.75195,0.83299,0.76267,0.40152,0.55721,0.92081,0.0004765,0.0004765,0.0004765
50,711.064,0.52568,0.50958,1.00578,0.8532,0.86466,0.90499,0.8327,0.35605,0.40091,0.87083,0.000473406,0.000473406,0.000473406
51,725.432,0.5202,0.50429,1.00096,0.91103,0.83742,0.92109,0.84682,0.41858,0.41147,0.92412,0.000470312,0.000470312,0.000470312
52,739.582,0.52047,0.49471,1.00106,0.89623,0.81944,0.91038,0.84146,0.42148,0.45105,0.9202,0.000467219,0.000467219,0.000467219
53,753.811,0.52767,0.50276,1.00755,0.87673,0.85014,0.91792,0.84218,0.43604,0.39724,0.91958,0.000464125,0.000464125,0.000464125
54,767.737,0.52104,0.50556,1.00631,0.93643,0.806,0.91894,0.8476,0.42269,0.40395,0.91215,0.000461031,0.000461031,0.000461031
55,780.692,0.52198,0.49223,1.00594,0.88344,0.82423,0.88584,0.81777,0.36864,0.45764,0.87448,0.000457938,0.000457938,0.000457938
56,793.755,0.51786,0.49439,0.99993,0.90023,0.7813,0.8753,0.80515,0.35552,0.49869,0.8699,0.000454844,0.000454844,0.000454844
57,806.695,0.51628,0.49384,0.99946,0.90844,0.83634,0.9233,0.85521,0.35639,0.37546,0.86254,0.00045175,0.00045175,0.00045175
58,819.567,0.51192,0.48318,0.99802,0.92969,0.8565,0.92668,0.85327,0.40971,0.3736,0.93129,0.000448656,0.000448656,0.000448656
59,832.559,0.51132,0.47728,0.99073,0.90432,0.84938,0.91802,0.84175,0.3584,0.3619,0.87327,0.000445562,0.000445562,0.000445562
60,845.49,0.50236,0.47549,0.99694,0.93374,0.83984,0.93081,0.85944,0.38526,0.36943,0.89552,0.000442469,0.000442469,0.000442469
61,858.42,0.50404,0.47428,0.99419,0.88401,0.84446,0.91911,0.84402,0.38719,0.46645,0.89553,0.000439375,0.000439375,0.000439375
62,871.324,0.50741,0.47488,0.99407,0.92269,0.83667,0.90756,0.83719,0.37152,0.4093,0.8722,0.000436281,0.000436281,0.000436281
63,884.247,0.51137,0.48635,0.99735,0.90392,0.82336,0.91267,0.84937,0.42378,0.37386,0.95762,0.000433187,0.000433187,0.000433187
64,897.192,0.4974,0.4588,0.99053,0.90688,0.86558,0.92312,0.84697,0.41774,0.37756,0.91765,0.000430094,0.000430094,0.000430094
65,910.102,0.5031,0.46378,0.99257,0.93267,0.81855,0.90627,0.83385,0.42568,0.40649,0.93468,0.000427,0.000427,0.000427
66,922.989,0.50295,0.4631,0.99245,0.89421,0.86115,0.92699,0.85837,0.41668,0.35612,0.92671,0.000423906,0.000423906,0.000423906
67,935.935,0.49613,0.47233,0.98982,0.92654,0.83739,0.92045,0.84787,0.39646,0.36182,0.9347,0.000420812,0.000420812,0.000420812
68,948.9,0.5031,0.46078,0.99232,0.93716,0.8281,0.91762,0.84949,0.37674,0.36528,0.89061,0.000417719,0.000417719,0.000417719
69,961.956,0.49838,0.46199,0.99043,0.92508,0.83375,0.90413,0.83582,0.4138,0.37279,0.9197,0.000414625,0.000414625,0.000414625
70,974.967,0.49939,0.45098,0.99138,0.9352,0.82789,0.90453,0.83523,0.40102,0.38242,0.911,0.000411531,0.000411531,0.000411531
71,988.653,0.49288,0.44802,0.98856,0.90861,0.81458,0.91913,0.84427,0.36486,0.41143,0.88011,0.000408438,0.000408438,0.000408438
72,1002.78,0.49502,0.45287,0.99264,0.93118,0.85258,0.93435,0.87087,0.40001,0.35435,0.92279,0.000405344,0.000405344,0.000405344
73,1016.93,0.49363,0.44905,0.99184,0.92227,0.84682,0.91523,0.84658,0.33786,0.35801,0.86863,0.00040225,0.00040225,0.00040225
74,1031.05,0.50616,0.44711,0.99546,0.93095,0.85093,0.91653,0.85437,0.38207,0.36932,0.91257,0.000399156,0.000399156,0.000399156
75,1045.14,0.5003,0.44455,0.99117,0.9072,0.86061,0.92192,0.84287,0.41851,0.36139,0.95887,0.000396063,0.000396063,0.000396063
76,1059.67,0.49055,0.44009,0.98503,0.94214,0.86026,0.92724,0.86099,0.34335,0.35307,0.87712,0.000392969,0.000392969,0.000392969
77,1073.82,0.48721,0.43793,0.98586,0.9402,0.79874,0.91445,0.84414,0.39449,0.36936,0.94447,0.000389875,0.000389875,0.000389875
78,1087.47,0.49239,0.44364,0.98612,0.92109,0.85637,0.92736,0.85628,0.3918,0.35875,0.93275,0.000386781,0.000386781,0.000386781
79,1100.34,0.48988,0.43936,0.9862,0.93556,0.85009,0.91047,0.83412,0.41194,0.34948,0.93895,0.000383688,0.000383688,0.000383688
80,1113.32,0.48575,0.43285,0.98542,0.94078,0.87227,0.93776,0.86478,0.39264,0.33447,0.9201,0.000380594,0.000380594,0.000380594
81,1126.19,0.48463,0.42495,0.983,0.93586,0.85347,0.92743,0.8576,0.39,0.36283,0.90082,0.0003775,0.0003775,0.0003775
82,1139.15,0.47995,0.4288,0.9794,0.91064,0.84908,0.92432,0.84987,0.34186,0.37104,0.87892,0.000374406,0.000374406,0.000374406
83,1152.03,0.48584,0.42932,0.98533,0.9252,0.84242,0.91661,0.85467,0.40146,0.33066,0.91717,0.000371313,0.000371313,0.000371313
84,1164.9,0.48411,0.4234,0.98376,0.93002,0.86928,0.92642,0.84986,0.40269,0.35068,0.9091,0.000368219,0.000368219,0.000368219
85,1177.9,0.48385,0.42836,0.98237,0.9321,0.83763,0.9245,0.86327,0.34784,0.34719,0.8544,0.000365125,0.000365125,0.000365125
86,1190.81,0.47722,0.41454,0.97673,0.91424,0.87748,0.93446,0.87153,0.39294,0.34878,0.90491,0.000362031,0.000362031,0.000362031
87,1203.83,0.47591,0.42142,0.98092,0.90189,0.81386,0.90252,0.83629,0.39424,0.39059,0.92029,0.000358938,0.000358938,0.000358938
88,1216.81,0.48166,0.42228,0.98171,0.92736,0.84309,0.92794,0.85405,0.39631,0.35021,0.93414,0.000355844,0.000355844,0.000355844
89,1230.85,0.48175,0.41442,0.9856,0.95003,0.83549,0.91232,0.85413,0.33746,0.34262,0.86314,0.00035275,0.00035275,0.00035275
90,1244.97,0.48315,0.41729,0.98077,0.90779,0.87198,0.91861,0.85654,0.37849,0.34401,0.88007,0.000349656,0.000349656,0.000349656
91,1259.08,0.47563,0.41601,0.97852,0.93251,0.85136,0.91975,0.85823,0.3853,0.32652,0.92995,0.000346563,0.000346563,0.000346563
92,1273.13,0.4776,0.40786,0.9819,0.92417,0.85619,0.93335,0.86891,0.37725,0.37323,0.87907,0.000343469,0.000343469,0.000343469
93,1287.4,0.4762,0.41549,0.97733,0.94085,0.85936,0.94055,0.87783,0.32798,0.35668,0.86267,0.000340375,0.000340375,0.000340375
94,1301.53,0.47165,0.41218,0.9778,0.91365,0.84313,0.91037,0.84683,0.37473,0.34357,0.89232,0.000337281,0.000337281,0.000337281
95,1315.84,0.46715,0.40549,0.97854,0.92444,0.86493,0.93573,0.8727,0.32821,0.32972,0.85262,0.000334188,0.000334188,0.000334188
96,1330,0.46837,0.40749,0.97427,0.92706,0.87094,0.92996,0.86546,0.34129,0.32404,0.86188,0.000331094,0.000331094,0.000331094
97,1344.13,0.46973,0.41123,0.97652,0.95036,0.8627,0.93872,0.8788,0.3315,0.31954,0.85823,0.000328,0.000328,0.000328
98,1358.2,0.47106,0.40677,0.97464,0.94268,0.85357,0.93613,0.87422,0.34638,0.33367,0.86288,0.000324906,0.000324906,0.000324906
99,1372.28,0.46866,0.40312,0.97571,0.94109,0.86591,0.92782,0.86513,0.3432,0.40031,0.84993,0.000321812,0.000321812,0.000321812
100,1386.37,0.4687,0.40253,0.97331,0.93557,0.86141,0.9333,0.87238,0.3383,0.34248,0.85486,0.000318719,0.000318719,0.000318719
101,1400.39,0.46348,0.41029,0.97134,0.93787,0.85631,0.93209,0.87093,0.3477,0.35155,0.8725,0.000315625,0.000315625,0.000315625
102,1414.51,0.46392,0.39014,0.97195,0.91715,0.86835,0.93624,0.87391,0.3725,0.33018,0.90743,0.000312531,0.000312531,0.000312531
103,1428.61,0.46519,0.39506,0.97658,0.92545,0.87393,0.93238,0.87371,0.37073,0.32239,0.91688,0.000309437,0.000309437,0.000309437
104,1442.81,0.46586,0.40499,0.97142,0.94483,0.8133,0.91485,0.85102,0.35815,0.37523,0.88051,0.000306344,0.000306344,0.000306344
105,1457.01,0.46707,0.39919,0.97511,0.92952,0.85667,0.92557,0.86843,0.33823,0.35536,0.86177,0.00030325,0.00030325,0.00030325
106,1471.27,0.46504,0.39723,0.97385,0.94987,0.87415,0.94252,0.87933,0.31905,0.30863,0.85764,0.000300156,0.000300156,0.000300156
107,1485.41,0.46522,0.38998,0.96994,0.95095,0.85852,0.93105,0.86526,0.35113,0.33987,0.86646,0.000297063,0.000297063,0.000297063
108,1499.54,0.45753,0.38514,0.96837,0.91537,0.88144,0.9416,0.88128,0.34783,0.35854,0.86773,0.000293969,0.000293969,0.000293969
109,1513.6,0.46271,0.38826,0.97275,0.92025,0.85577,0.92763,0.85985,0.35457,0.35332,0.86689,0.000290875,0.000290875,0.000290875
110,1527.88,0.45875,0.38917,0.96965,0.92999,0.86468,0.92803,0.87123,0.33789,0.32356,0.86141,0.000287781,0.000287781,0.000287781
111,1541.96,0.45659,0.38097,0.97252,0.92941,0.83817,0.9195,0.86375,0.3404,0.35118,0.8658,0.000284688,0.000284688,0.000284688
112,1556.19,0.45982,0.38855,0.96989,0.9481,0.83906,0.93379,0.87202,0.3686,0.32682,0.8949,0.000281594,0.000281594,0.000281594
113,1570.53,0.46348,0.38754,0.97486,0.94066,0.8403,0.92727,0.86692,0.36318,0.32936,0.88786,0.0002785,0.0002785,0.0002785
114,1584.62,0.45636,0.37955,0.96796,0.92896,0.85397,0.92647,0.86386,0.33772,0.35184,0.87976,0.000275406,0.000275406,0.000275406
115,1598.63,0.46095,0.39034,0.97093,0.91711,0.85098,0.931,0.86569,0.34799,0.33705,0.88331,0.000272313,0.000272313,0.000272313
116,1612.73,0.4565,0.38335,0.97301,0.93307,0.85003,0.92622,0.86504,0.34999,0.34407,0.89113,0.000269219,0.000269219,0.000269219
117,1628.58,0.45916,0.37718,0.97211,0.93673,0.8521,0.93731,0.87913,0.3352,0.31285,0.86054,0.000266125,0.000266125,0.000266125
118,1644.9,0.45201,0.37551,0.96818,0.94379,0.86008,0.93269,0.87297,0.33743,0.32793,0.87414,0.000263031,0.000263031,0.000263031
119,1659.07,0.45797,0.38286,0.96942,0.94155,0.87061,0.94342,0.88789,0.32822,0.3138,0.85852,0.000259938,0.000259938,0.000259938
120,1673.14,0.45944,0.38122,0.97073,0.9242,0.87047,0.93434,0.88074,0.32401,0.31474,0.85569,0.000256844,0.000256844,0.000256844
121,1687.35,0.45084,0.371,0.96717,0.93722,0.87955,0.93732,0.88057,0.31922,0.30781,0.85703,0.00025375,0.00025375,0.00025375
122,1701.47,0.44697,0.36902,0.96555,0.9515,0.85787,0.9379,0.87802,0.33021,0.32452,0.8624,0.000250656,0.000250656,0.000250656
123,1715.62,0.4518,0.37075,0.96959,0.9262,0.85188,0.92091,0.85983,0.33343,0.34231,0.86684,0.000247563,0.000247563,0.000247563
124,1729.82,0.451,0.3732,0.96891,0.92125,0.8586,0.92743,0.87315,0.31214,0.32293,0.84718,0.000244469,0.000244469,0.000244469
125,1743.94,0.44293,0.37024,0.96144,0.93364,0.84896,0.93112,0.87344,0.31966,0.32246,0.84992,0.000241375,0.000241375,0.000241375
126,1758.12,0.45136,0.3683,0.96555,0.94299,0.84699,0.92659,0.86585,0.31871,0.3196,0.85522,0.000238281,0.000238281,0.000238281
127,1772.26,0.45639,0.37188,0.97038,0.91235,0.86966,0.94091,0.8768,0.33434,0.32241,0.86384,0.000235188,0.000235188,0.000235188
128,1786.41,0.45118,0.36003,0.96681,0.93974,0.88037,0.94367,0.88125,0.3883,0.30232,0.92112,0.000232094,0.000232094,0.000232094
129,1800.51,0.45035,0.36825,0.96698,0.94839,0.85983,0.93992,0.88021,0.34613,0.32338,0.8747,0.000229,0.000229,0.000229
130,1814.67,0.446,0.36745,0.96746,0.93844,0.87592,0.9414,0.87863,0.32955,0.29687,0.86344,0.000225906,0.000225906,0.000225906
131,1828.84,0.44045,0.36511,0.96176,0.93803,0.86934,0.93637,0.87493,0.3369,0.31956,0.86201,0.000222813,0.000222813,0.000222813
132,1842.83,0.44929,0.36625,0.96599,0.94387,0.8734,0.93286,0.87699,0.33312,0.31023,0.86579,0.000219719,0.000219719,0.000219719
133,1856.84,0.4442,0.36002,0.96516,0.91583,0.88799,0.93666,0.87418,0.39025,0.31812,0.90618,0.000216625,0.000216625,0.000216625
134,1871,0.44885,0.3644,0.96646,0.93761,0.86577,0.93029,0.8746,0.32718,0.33854,0.87253,0.000213531,0.000213531,0.000213531
135,1885.2,0.43974,0.35993,0.96064,0.9304,0.86514,0.9356,0.87074,0.33063,0.32628,0.86546,0.000210437,0.000210437,0.000210437
136,1899.32,0.43924,0.36149,0.95966,0.9366,0.86896,0.92586,0.86882,0.33888,0.31216,0.86846,0.000207344,0.000207344,0.000207344
137,1913.38,0.44398,0.35865,0.95898,0.94282,0.86389,0.93467,0.8776,0.31875,0.30236,0.85681,0.00020425,0.00020425,0.00020425
138,1927.41,0.4375,0.3577,0.96458,0.94615,0.8592,0.92471,0.86687,0.33642,0.31814,0.87024,0.000201156,0.000201156,0.000201156
139,1941.5,0.44025,0.35195,0.96457,0.93644,0.85957,0.93399,0.87912,0.35811,0.30869,0.88229,0.000198063,0.000198063,0.000198063
140,1955.74,0.43937,0.35398,0.95938,0.9127,0.88041,0.92864,0.87649,0.32921,0.30583,0.86706,0.000194969,0.000194969,0.000194969
141,1969.92,0.43351,0.3462,0.9591,0.92578,0.87659,0.92961,0.87544,0.33377,0.31437,0.86301,0.000191875,0.000191875,0.000191875
142,1984.1,0.45032,0.35063,0.96753,0.93219,0.87689,0.9404,0.87789,0.38501,0.30981,0.89727,0.000188781,0.000188781,0.000188781
143,1998.22,0.43316,0.34425,0.95901,0.92544,0.88059,0.937,0.87018,0.39907,0.30647,0.92136,0.000185688,0.000185688,0.000185688
144,2012.46,0.43582,0.34691,0.95948,0.94208,0.8771,0.94343,0.8839,0.33231,0.30976,0.86354,0.000182594,0.000182594,0.000182594
145,2025.77,0.43873,0.35179,0.96145,0.95046,0.87689,0.94356,0.88262,0.31823,0.29663,0.84893,0.0001795,0.0001795,0.0001795
146,2038.76,0.42437,0.33996,0.95402,0.94711,0.863,0.93873,0.87815,0.32391,0.30549,0.8504,0.000176406,0.000176406,0.000176406
147,2051.61,0.42984,0.3428,0.95518,0.94081,0.86732,0.93623,0.88108,0.3118,0.29057,0.85217,0.000173313,0.000173313,0.000173313
148,2064.51,0.428,0.33919,0.95488,0.93948,0.86522,0.93863,0.88132,0.31056,0.28639,0.84823,0.000170219,0.000170219,0.000170219
149,2077.34,0.43308,0.34211,0.95824,0.92437,0.89447,0.94099,0.88069,0.32046,0.29546,0.84962,0.000167125,0.000167125,0.000167125
150,2090.21,0.42804,0.33622,0.95601,0.94786,0.87599,0.94175,0.88556,0.31509,0.29098,0.85246,0.000164031,0.000164031,0.000164031
151,2104.22,0.43798,0.34353,0.96403,0.94794,0.87269,0.93847,0.87685,0.33021,0.29481,0.85675,0.000160938,0.000160938,0.000160938
152,2118.27,0.43643,0.34028,0.96071,0.95197,0.86561,0.93088,0.86881,0.32993,0.30019,0.85477,0.000157844,0.000157844,0.000157844
153,2132.45,0.43049,0.33805,0.95661,0.93998,0.86677,0.92345,0.86878,0.34649,0.32733,0.86305,0.00015475,0.00015475,0.00015475
154,2146.67,0.42691,0.33646,0.95617,0.95023,0.85622,0.9253,0.87002,0.33239,0.3155,0.86098,0.000151656,0.000151656,0.000151656
155,2160.89,0.42907,0.33782,0.95887,0.9483,0.86226,0.92396,0.86901,0.34754,0.3133,0.8678,0.000148563,0.000148563,0.000148563
156,2174.01,0.43157,0.34192,0.95729,0.9371,0.86729,0.92698,0.87125,0.34362,0.32372,0.87216,0.000145469,0.000145469,0.000145469
157,2186.99,0.42072,0.33073,0.95315,0.94158,0.86606,0.92405,0.86457,0.36532,0.31356,0.89161,0.000142375,0.000142375,0.000142375
158,2200.36,0.42963,0.33834,0.95633,0.94878,0.86996,0.93078,0.8747,0.33751,0.32318,0.86908,0.000139281,0.000139281,0.000139281
159,2214.58,0.4223,0.33207,0.95266,0.94068,0.84845,0.92978,0.8747,0.34654,0.32011,0.86407,0.000136187,0.000136187,0.000136187
160,2228.8,0.42225,0.33124,0.95343,0.93865,0.86197,0.92938,0.87297,0.36131,0.31691,0.88036,0.000133094,0.000133094,0.000133094
161,2242.9,0.42454,0.33535,0.95491,0.94746,0.86493,0.92969,0.87239,0.38488,0.30306,0.90166,0.00013,0.00013,0.00013
162,2256.92,0.4229,0.33105,0.95392,0.94424,0.85527,0.92575,0.86318,0.34982,0.32065,0.86893,0.000126906,0.000126906,0.000126906
163,2271.01,0.42231,0.3298,0.95118,0.94834,0.84928,0.92173,0.86338,0.34885,0.33092,0.86386,0.000123812,0.000123812,0.000123812
164,2285.12,0.41366,0.32817,0.94598,0.9369,0.85825,0.93332,0.8742,0.33926,0.31572,0.86037,0.000120719,0.000120719,0.000120719
165,2299.19,0.41724,0.32791,0.95336,0.93979,0.85182,0.92435,0.86676,0.33086,0.31394,0.86221,0.000117625,0.000117625,0.000117625
166,2313.36,0.42136,0.33006,0.9513,0.91823,0.86882,0.92483,0.86644,0.32869,0.31548,0.85379,0.000114531,0.000114531,0.000114531
167,2327.6,0.41815,0.32456,0.95394,0.92134,0.87542,0.93171,0.87035,0.34103,0.32035,0.85892,0.000111438,0.000111438,0.000111438
168,2341.84,0.41178,0.3205,0.94737,0.94151,0.85646,0.9259,0.86609,0.33008,0.31242,0.85692,0.000108344,0.000108344,0.000108344
169,2356.02,0.4184,0.32365,0.95134,0.93659,0.85779,0.92385,0.86189,0.32631,0.30395,0.85719,0.00010525,0.00010525,0.00010525
170,2370.38,0.41665,0.31889,0.95268,0.93602,0.86417,0.92877,0.86592,0.32916,0.30659,0.85961,0.000102156,0.000102156,0.000102156
171,2384.59,0.4119,0.32225,0.94894,0.92426,0.87192,0.93105,0.87261,0.32402,0.314,0.85814,9.90625e-05,9.90625e-05,9.90625e-05
172,2398.76,0.41569,0.31984,0.95058,0.954,0.85058,0.93392,0.87755,0.32054,0.30513,0.85511,9.59688e-05,9.59688e-05,9.59688e-05
173,2412.8,0.41086,0.31818,0.95037,0.94229,0.86035,0.93281,0.87738,0.32453,0.30714,0.86029,9.2875e-05,9.2875e-05,9.2875e-05
174,2426.92,0.41876,0.32476,0.95171,0.93684,0.87464,0.93232,0.87572,0.32974,0.29801,0.86203,8.97813e-05,8.97813e-05,8.97813e-05
175,2441.13,0.4146,0.31782,0.9469,0.94621,0.86521,0.93421,0.87234,0.33567,0.31161,0.86595,8.66875e-05,8.66875e-05,8.66875e-05
176,2455.3,0.41443,0.31981,0.94774,0.92965,0.87618,0.93007,0.86716,0.34769,0.33496,0.88466,8.35938e-05,8.35938e-05,8.35938e-05
177,2469.42,0.41267,0.31626,0.94686,0.92507,0.86223,0.92664,0.86355,0.37896,0.32661,0.90272,8.05e-05,8.05e-05,8.05e-05
178,2483.58,0.41156,0.31176,0.95056,0.92489,0.86167,0.93212,0.87149,0.32666,0.32154,0.86248,7.74062e-05,7.74062e-05,7.74062e-05
179,2497.72,0.4139,0.31319,0.95165,0.92927,0.8612,0.93252,0.87035,0.32212,0.30733,0.85972,7.43125e-05,7.43125e-05,7.43125e-05
180,2511.72,0.40779,0.31339,0.94721,0.92262,0.87288,0.92988,0.8701,0.31677,0.31121,0.85322,7.12187e-05,7.12187e-05,7.12187e-05
181,2525.91,0.41191,0.31479,0.9457,0.93395,0.86977,0.92748,0.87017,0.32255,0.30828,0.86194,6.8125e-05,6.8125e-05,6.8125e-05
182,2540.12,0.4067,0.30814,0.94614,0.9345,0.87,0.92737,0.8673,0.33256,0.31268,0.86846,6.50312e-05,6.50312e-05,6.50312e-05
183,2554.3,0.40445,0.31068,0.94461,0.93176,0.86919,0.93207,0.87229,0.32916,0.30723,0.86612,6.19375e-05,6.19375e-05,6.19375e-05
