epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,2545.54,0.50099,0.44423,0.99016,0.94683,0.86331,0.93952,0.88046,0.34443,0.3136,0.86124,0.008218,0.008218,0.008218
182,2559.36,0.49897,0.44533,0.99202,0.95108,0.87139,0.94299,0.88338,0.38252,0.32054,0.90031,0.0082081,0.0082081,0.0082081
183,2573.2,0.49471,0.44357,0.98816,0.92639,0.8716,0.94219,0.881,0.34372,0.34289,0.87221,0.0081982,0.0081982,0.0081982
184,2587.04,0.49782,0.4455,0.98523,0.92465,0.88508,0.9423,0.88087,0.36673,0.33463,0.88639,0.0081883,0.0081883,0.0081883
185,2600.84,0.4987,0.44658,0.99414,0.93601,0.87698,0.94026,0.8748,0.34063,0.30672,0.86859,0.0081784,0.0081784,0.0081784
186,2614.65,0.49696,0.44023,0.99098,0.91721,0.90293,0.94648,0.8935,0.34016,0.30072,0.85981,0.0081685,0.0081685,0.0081685
187,2628.48,0.5043,0.44552,0.99452,0.92805,0.86945,0.93841,0.87075,0.35406,0.32712,0.87451,0.0081586,0.0081586,0.0081586
188,2642.38,0.50405,0.44677,0.9969,0.93594,0.84705,0.92966,0.86817,0.3551,0.34411,0.88392,0.0081487,0.0081487,0.0081487
189,2656.35,0.49699,0.43998,0.98691,0.9272,0.8705,0.92742,0.86858,0.34177,0.34067,0.87533,0.0081388,0.0081388,0.0081388
190,2671,0.50124,0.44158,0.99356,0.92295,0.86431,0.91342,0.85508,0.3374,0.33261,0.87418,0.0081289,0.0081289,0.0081289
191,2685.53,0.49239,0.43459,0.98697,0.91305,0.84824,0.92781,0.86869,0.3314,0.33121,0.86361,0.008119,0.008119,0.008119
192,2699.81,0.49292,0.44211,0.98882,0.92826,0.85406,0.93845,0.87219,0.37278,0.31884,0.87283,0.0081091,0.0081091,0.0081091
193,2714.07,0.5015,0.43975,0.99084,0.93135,0.85939,0.93888,0.87026,0.35239,0.34828,0.88018,0.0080992,0.0080992,0.0080992
194,2728.41,0.49468,0.4353,0.99169,0.93942,0.87268,0.94168,0.88044,0.3574,0.34678,0.87378,0.0080893,0.0080893,0.0080893
195,2742.62,0.49637,0.43585,0.98771,0.93707,0.8772,0.94297,0.88168,0.36851,0.32301,0.87315,0.0080794,0.0080794,0.0080794
196,2756.7,0.49608,0.43779,0.99198,0.94313,0.86436,0.94195,0.88443,0.35812,0.32656,0.86931,0.0080695,0.0080695,0.0080695
197,2770.91,0.49786,0.43978,0.9907,0.93533,0.87213,0.93907,0.87917,0.36577,0.34721,0.86921,0.0080596,0.0080596,0.0080596
198,2785.09,0.49541,0.43799,0.99128,0.94182,0.87645,0.94327,0.88147,0.37143,0.33187,0.86903,0.0080497,0.0080497,0.0080497
199,2799.17,0.49154,0.43313,0.98785,0.95992,0.86374,0.93994,0.8839,0.32337,0.36179,0.86116,0.0080398,0.0080398,0.0080398
200,2813.2,0.49045,0.43146,0.98815,0.94019,0.86675,0.94341,0.88937,0.32538,0.30307,0.86402,0.0080299,0.0080299,0.0080299
201,2827.41,0.48732,0.43226,0.98273,0.92676,0.88735,0.94823,0.89023,0.36946,0.31557,0.90152,0.00802,0.00802,0.00802
202,2841.44,0.48615,0.43048,0.98277,0.94545,0.8718,0.94598,0.88585,0.38057,0.31428,0.90019,0.0080101,0.0080101,0.0080101
203,2855.43,0.4943,0.4379,0.98975,0.9432,0.87225,0.94233,0.88192,0.36551,0.33262,0.87495,0.0080002,0.0080002,0.0080002
204,2869.47,0.49317,0.43113,0.98814,0.92701,0.89068,0.95006,0.89025,0.34274,0.30254,0.86495,0.0079903,0.0079903,0.0079903
205,2883.54,0.49438,0.43319,0.98439,0.95058,0.85307,0.94189,0.88327,0.32931,0.3144,0.86369,0.0079804,0.0079804,0.0079804
206,2897.73,0.49873,0.43125,0.99185,0.94031,0.86315,0.94019,0.881,0.35269,0.30825,0.87281,0.0079705,0.0079705,0.0079705
207,2911.98,0.49092,0.43365,0.98714,0.92718,0.86982,0.93291,0.87604,0.37296,0.31439,0.86919,0.0079606,0.0079606,0.0079606
208,2925.88,0.49008,0.42829,0.98907,0.92055,0.87838,0.94039,0.88408,0.34453,0.30032,0.85576,0.0079507,0.0079507,0.0079507
209,2938.73,0.49037,0.43461,0.98843,0.91496,0.89562,0.94002,0.88054,0.34175,0.31209,0.86631,0.0079408,0.0079408,0.0079408
210,2952.88,0.50616,0.44767,0.99595,0.938,0.8678,0.94245,0.88427,0.33909,0.32016,0.86859,0.0079309,0.0079309,0.0079309
211,2967.13,0.48769,0.43405,0.9875,0.93036,0.87768,0.94251,0.88694,0.3806,0.31626,0.89317,0.007921,0.007921,0.007921
212,2981.4,0.4855,0.4272,0.98773,0.92075,0.89502,0.9504,0.89184,0.41136,0.29098,0.93045,0.0079111,0.0079111,0.0079111
213,2995.57,0.49147,0.43698,0.98908,0.92908,0.89227,0.95399,0.8963,0.38832,0.29383,0.91065,0.0079012,0.0079012,0.0079012
214,3009.62,0.49098,0.42783,0.98998,0.93494,0.88619,0.95033,0.8871,0.40177,0.30677,0.91841,0.0078913,0.0078913,0.0078913
215,3023.75,0.48175,0.43281,0.98677,0.92966,0.8863,0.95373,0.88863,0.36776,0.31735,0.89098,0.0078814,0.0078814,0.0078814
216,3037.81,0.48725,0.42793,0.98578,0.93137,0.88985,0.95026,0.88805,0.37909,0.3062,0.90241,0.0078715,0.0078715,0.0078715
217,3051.91,0.47605,0.42102,0.97527,0.91941,0.8893,0.94645,0.88252,0.3681,0.32771,0.90038,0.0078616,0.0078616,0.0078616
218,3065.95,0.49495,0.43281,0.98979,0.91652,0.88652,0.94229,0.87604,0.34995,0.31371,0.8775,0.0078517,0.0078517,0.0078517
219,3080.09,0.48727,0.41832,0.98626,0.92545,0.87982,0.94012,0.87727,0.35613,0.31604,0.87498,0.0078418,0.0078418,0.0078418
220,3094.19,0.48646,0.43047,0.98277,0.93587,0.8981,0.95131,0.89061,0.39395,0.32157,0.88095,0.0078319,0.0078319,0.0078319
221,3108.02,0.48799,0.42846,0.99014,0.93363,0.90097,0.94749,0.89076,0.36056,0.31945,0.86687,0.007822,0.007822,0.007822
222,3122.14,0.48583,0.42758,0.98402,0.94463,0.89338,0.94836,0.89246,0.32819,0.30642,0.8611,0.0078121,0.0078121,0.0078121
223,3136.33,0.49086,0.43529,0.98893,0.94148,0.88886,0.94554,0.88831,0.32436,0.30278,0.86501,0.0078022,0.0078022,0.0078022
224,3150.5,0.48068,0.43168,0.98611,0.93591,0.88668,0.94552,0.8911,0.33817,0.29999,0.87221,0.0077923,0.0077923,0.0077923
225,3164.88,0.49557,0.43375,0.99394,0.94637,0.88098,0.94208,0.88778,0.34988,0.31536,0.87671,0.0077824,0.0077824,0.0077824
226,3179.09,0.49485,0.43093,0.98883,0.93696,0.88333,0.93962,0.88609,0.3541,0.30772,0.87377,0.0077725,0.0077725,0.0077725
227,3193.31,0.48843,0.41763,0.98696,0.93868,0.88049,0.94697,0.88714,0.34358,0.31281,0.87025,0.0077626,0.0077626,0.0077626
228,3207.58,0.48678,0.42152,0.97926,0.95085,0.88161,0.94592,0.88609,0.3572,0.2988,0.87121,0.0077527,0.0077527,0.0077527
229,3221.77,0.48886,0.42467,0.98472,0.93611,0.88317,0.94886,0.88993,0.32914,0.29723,0.86252,0.0077428,0.0077428,0.0077428
230,3235.88,0.4899,0.422,0.98939,0.94117,0.87026,0.94609,0.89031,0.32802,0.30364,0.8605,0.0077329,0.0077329,0.0077329
231,3250.03,0.49141,0.42605,0.98983,0.9427,0.87333,0.9439,0.88834,0.33611,0.3032,0.86481,0.007723,0.007723,0.007723
232,3264.12,0.48949,0.42485,0.98695,0.93921,0.88027,0.94316,0.88884,0.33077,0.3034,0.86366,0.0077131,0.0077131,0.0077131
233,3278.43,0.48476,0.42369,0.98652,0.94939,0.8783,0.94442,0.88882,0.34353,0.29748,0.86353,0.0077032,0.0077032,0.0077032
234,3292.54,0.49365,0.42699,0.98521,0.94234,0.87969,0.94789,0.88918,0.33435,0.30521,0.86674,0.0076933,0.0076933,0.0076933
235,3306.62,0.47925,0.41763,0.98113,0.93973,0.87875,0.95049,0.89659,0.32627,0.29624,0.85459,0.0076834,0.0076834,0.0076834
236,3320.64,0.48311,0.42216,0.98089,0.94158,0.88393,0.95027,0.89232,0.34139,0.30106,0.8613,0.0076735,0.0076735,0.0076735
237,3334.74,0.49262,0.42493,0.9838,0.94318,0.89009,0.95211,0.89255,0.31915,0.28841,0.86154,0.0076636,0.0076636,0.0076636
238,3348.79,0.49642,0.4277,0.98807,0.94408,0.88288,0.94982,0.89793,0.32765,0.29759,0.86027,0.0076537,0.0076537,0.0076537
239,3362.91,0.48282,0.42351,0.9832,0.94324,0.88562,0.95617,0.90144,0.33883,0.2846,0.85394,0.0076438,0.0076438,0.0076438
240,3376.95,0.4847,0.42638,0.98551,0.94579,0.88029,0.95322,0.89834,0.33536,0.28132,0.85872,0.0076339,0.0076339,0.0076339
241,3390.97,0.49081,0.42271,0.98785,0.94495,0.8828,0.9502,0.89937,0.33291,0.2859,0.86012,0.007624,0.007624,0.007624
242,3404.9,0.48384,0.42624,0.98806,0.92482,0.89262,0.9495,0.89673,0.35202,0.2908,0.86414,0.0076141,0.0076141,0.0076141
243,3418.84,0.48958,0.41782,0.98728,0.91356,0.92091,0.95142,0.89568,0.32318,0.28962,0.85605,0.0076042,0.0076042,0.0076042
244,3432.98,0.48582,0.42264,0.98645,0.93504,0.90873,0.95264,0.89689,0.31304,0.28375,0.85285,0.0075943,0.0075943,0.0075943
245,3447.34,0.48394,0.42403,0.98501,0.92406,0.91819,0.95257,0.89404,0.32479,0.28896,0.85153,0.0075844,0.0075844,0.0075844
246,3461.73,0.48754,0.41188,0.98548,0.94703,0.89491,0.95423,0.89574,0.31393,0.29451,0.85508,0.0075745,0.0075745,0.0075745
247,3475.8,0.48508,0.4149,0.98294,0.92821,0.90181,0.95161,0.89495,0.33141,0.29513,0.85806,0.0075646,0.0075646,0.0075646
248,3490,0.484,0.41853,0.98497,0.94118,0.88226,0.94934,0.89322,0.32912,0.29659,0.85579,0.0075547,0.0075547,0.0075547
249,3504.05,0.48382,0.41842,0.98359,0.9535,0.87616,0.94489,0.88994,0.31965,0.30011,0.85561,0.0075448,0.0075448,0.0075448
250,3518.1,0.4798,0.40423,0.97803,0.95144,0.88024,0.9472,0.89043,0.32048,0.30183,0.85302,0.0075349,0.0075349,0.0075349
251,3532.34,0.47939,0.41573,0.97931,0.95363,0.87667,0.94753,0.8915,0.32644,0.2989,0.85847,0.007525,0.007525,0.007525
252,3546.46,0.4791,0.41758,0.98014,0.95115,0.87663,0.94682,0.89065,0.33921,0.29797,0.87526,0.0075151,0.0075151,0.0075151
253,3560.51,0.48454,0.41631,0.98859,0.93758,0.87132,0.94492,0.88626,0.32988,0.29597,0.87057,0.0075052,0.0075052,0.0075052
254,3574.58,0.48408,0.4188,0.98275,0.93833,0.87499,0.94444,0.88721,0.3503,0.30908,0.87028,0.0074953,0.0074953,0.0074953
255,3588.72,0.48473,0.41157,0.98521,0.94632,0.88095,0.94429,0.88873,0.33447,0.29919,0.86046,0.0074854,0.0074854,0.0074854
256,3602.77,0.48406,0.41677,0.98561,0.94506,0.87493,0.94634,0.89021,0.33369,0.29115,0.86217,0.0074755,0.0074755,0.0074755
257,3616.91,0.48203,0.42055,0.98169,0.94393,0.88215,0.9508,0.8926,0.32499,0.29743,0.8657,0.0074656,0.0074656,0.0074656
258,3631,0.48719,0.4195,0.98696,0.93261,0.89176,0.95082,0.89275,0.34478,0.29218,0.87372,0.0074557,0.0074557,0.0074557
259,3645.21,0.47607,0.41893,0.9812,0.93282,0.88407,0.94589,0.89193,0.35276,0.28953,0.87355,0.0074458,0.0074458,0.0074458
260,3659.22,0.48475,0.41481,0.98633,0.93921,0.88665,0.94838,0.89106,0.33675,0.29405,0.86282,0.0074359,0.0074359,0.0074359
261,3673.27,0.48309,0.41768,0.9839,0.94063,0.88251,0.95036,0.89526,0.33232,0.29495,0.85864,0.007426,0.007426,0.007426
262,3687.37,0.4837,0.41398,0.98543,0.94318,0.87832,0.9466,0.89297,0.34138,0.29446,0.86315,0.0074161,0.0074161,0.0074161
263,3701.47,0.48049,0.41801,0.98457,0.95227,0.85962,0.9408,0.88772,0.3365,0.29859,0.86219,0.0074062,0.0074062,0.0074062
264,3715.49,0.4782,0.42,0.97952,0.93111,0.875,0.94653,0.89752,0.30836,0.29131,0.85073,0.0073963,0.0073963,0.0073963
265,3729.6,0.47946,0.41793,0.9856,0.93642,0.88854,0.95011,0.89575,0.31728,0.29742,0.85458,0.0073864,0.0073864,0.0073864
266,3743.52,0.47969,0.41761,0.98149,0.9406,0.87783,0.95063,0.89881,0.32414,0.30247,0.85353,0.0073765,0.0073765,0.0073765
267,3757.5,0.47955,0.4128,0.97811,0.93842,0.87219,0.95052,0.89915,0.33837,0.30897,0.86378,0.0073666,0.0073666,0.0073666
268,3771.43,0.48117,0.41297,0.98527,0.94681,0.87057,0.9473,0.89474,0.33154,0.30847,0.86107,0.0073567,0.0073567,0.0073567
269,3785.48,0.47839,0.40971,0.9834,0.94634,0.87326,0.94919,0.89508,0.32829,0.31413,0.86399,0.0073468,0.0073468,0.0073468
270,3799.5,0.47166,0.40357,0.98282,0.95074,0.87681,0.95,0.89455,0.3295,0.32505,0.86227,0.0073369,0.0073369,0.0073369
271,3813.29,0.48413,0.41215,0.98281,0.9495,0.8859,0.95069,0.89572,0.33293,0.3099,0.86517,0.007327,0.007327,0.007327
272,3827.41,0.48137,0.41307,0.97955,0.94957,0.891,0.95178,0.8947,0.32562,0.29765,0.85968,0.0073171,0.0073171,0.0073171
273,3841.42,0.47465,0.41274,0.98164,0.94136,0.87135,0.94881,0.89525,0.32697,0.30565,0.86289,0.0073072,0.0073072,0.0073072
274,3855.43,0.47772,0.41216,0.97705,0.93057,0.89891,0.95007,0.8935,0.32138,0.29602,0.86605,0.0072973,0.0072973,0.0072973
275,3869.44,0.48093,0.41167,0.98677,0.94456,0.89529,0.95345,0.8946,0.32791,0.29906,0.86566,0.0072874,0.0072874,0.0072874
276,3883.44,0.47364,0.41131,0.97645,0.94331,0.88863,0.95264,0.89463,0.33373,0.29702,0.8696,0.0072775,0.0072775,0.0072775
277,3897.51,0.47827,0.40867,0.98008,0.94586,0.88173,0.94926,0.89435,0.33154,0.29099,0.86844,0.0072676,0.0072676,0.0072676
278,3911.54,0.48141,0.40908,0.98445,0.94338,0.89375,0.94778,0.89097,0.34148,0.29908,0.87465,0.0072577,0.0072577,0.0072577
279,3925.53,0.47547,0.39676,0.97729,0.93252,0.90305,0.94997,0.89243,0.32414,0.30285,0.86813,0.0072478,0.0072478,0.0072478
280,3939.55,0.47219,0.39973,0.97268,0.94752,0.89321,0.94982,0.89369,0.32951,0.30422,0.86847,0.0072379,0.0072379,0.0072379
281,3953.7,0.48013,0.40519,0.98332,0.95526,0.88629,0.95126,0.89672,0.32558,0.29791,0.86379,0.007228,0.007228,0.007228
282,3967.73,0.46865,0.40393,0.97116,0.93898,0.89622,0.95142,0.8965,0.3199,0.29087,0.85986,0.0072181,0.0072181,0.0072181
283,3981.72,0.47699,0.40269,0.97955,0.94209,0.89111,0.9505,0.89461,0.31938,0.28908,0.86081,0.0072082,0.0072082,0.0072082
284,3995.73,0.47373,0.40626,0.97751,0.93553,0.89342,0.95241,0.89852,0.32425,0.2892,0.86,0.0071983,0.0071983,0.0071983
285,4009.72,0.4757,0.40603,0.98061,0.93982,0.88697,0.95099,0.89718,0.31741,0.29358,0.85677,0.0071884,0.0071884,0.0071884
286,4023.7,0.47687,0.40699,0.98134,0.93067,0.89661,0.95224,0.89673,0.32441,0.29835,0.85561,0.0071785,0.0071785,0.0071785
287,4037.68,0.48,0.40049,0.98121,0.9403,0.89152,0.95209,0.89883,0.31702,0.30252,0.85339,0.0071686,0.0071686,0.0071686
288,4051.65,0.47314,0.40397,0.97915,0.94263,0.89511,0.95112,0.89733,0.32627,0.3052,0.85598,0.0071587,0.0071587,0.0071587
289,4065.62,0.47567,0.39986,0.97709,0.94314,0.88072,0.94768,0.89458,0.3282,0.30023,0.85458,0.0071488,0.0071488,0.0071488
290,4079.6,0.47513,0.40332,0.98172,0.94665,0.87838,0.94627,0.89216,0.33324,0.30111,0.85532,0.0071389,0.0071389,0.0071389
291,4093.56,0.47767,0.40484,0.98199,0.95785,0.86691,0.9451,0.89328,0.33885,0.29409,0.85408,0.007129,0.007129,0.007129
292,4107.53,0.46657,0.39681,0.9746,0.93549,0.89287,0.94735,0.89335,0.33706,0.28658,0.85495,0.0071191,0.0071191,0.0071191
293,4121.52,0.47838,0.4049,0.97808,0.95511,0.87999,0.95079,0.89535,0.32979,0.2896,0.85519,0.0071092,0.0071092,0.0071092
294,4135.49,0.47027,0.4011,0.97747,0.95924,0.87709,0.95037,0.89514,0.32137,0.29147,0.85433,0.0070993,0.0070993,0.0070993
295,4149.39,0.47331,0.40002,0.98101,0.95861,0.87866,0.95007,0.89383,0.31691,0.29204,0.85205,0.0070894,0.0070894,0.0070894
296,4163.41,0.46878,0.39856,0.97549,0.94107,0.88322,0.94659,0.89169,0.31567,0.29417,0.8529,0.0070795,0.0070795,0.0070795
297,4177.33,0.47362,0.40567,0.98018,0.95155,0.87964,0.9449,0.88824,0.31802,0.29408,0.85115,0.0070696,0.0070696,0.0070696
298,4191.29,0.47729,0.40924,0.98062,0.94501,0.88755,0.94625,0.89243,0.31762,0.28808,0.85133,0.0070597,0.0070597,0.0070597
299,4205.2,0.47634,0.3995,0.97945,0.95152,0.88498,0.94734,0.89298,0.3156,0.28409,0.85029,0.0070498,0.0070498,0.0070498
300,4219.23,0.47276,0.3973,0.97743,0.95566,0.88521,0.95057,0.89404,0.31656,0.29146,0.85127,0.0070399,0.0070399,0.0070399
301,4233.24,0.47573,0.39881,0.97645,0.94746,0.8926,0.94825,0.89302,0.31638,0.29567,0.85454,0.00703,0.00703,0.00703
302,4247.33,0.47539,0.39845,0.97988,0.93795,0.89096,0.94861,0.89344,0.31295,0.29965,0.85541,0.0070201,0.0070201,0.0070201
303,4261.32,0.47253,0.40924,0.98113,0.92934,0.90517,0.95075,0.89483,0.3136,0.29216,0.85345,0.0070102,0.0070102,0.0070102
304,4275.24,0.47794,0.40086,0.97926,0.92923,0.90464,0.95089,0.89445,0.31492,0.28998,0.85062,0.0070003,0.0070003,0.0070003
305,4289.27,0.47126,0.39669,0.97519,0.94244,0.88851,0.94569,0.89269,0.31325,0.29244,0.85142,0.0069904,0.0069904,0.0069904
306,4303.26,0.46433,0.39224,0.97187,0.94877,0.89865,0.95107,0.892,0.31359,0.28706,0.85188,0.0069805,0.0069805,0.0069805
307,4317.27,0.47584,0.39551,0.9795,0.9484,0.89405,0.95146,0.89224,0.31412,0.28735,0.85197,0.0069706,0.0069706,0.0069706
308,4331.31,0.47155,0.40021,0.97641,0.94139,0.88598,0.94606,0.89272,0.31505,0.28884,0.85139,0.0069607,0.0069607,0.0069607
309,4345.32,0.46097,0.39462,0.97209,0.95236,0.88155,0.94758,0.89288,0.31467,0.28847,0.85075,0.0069508,0.0069508,0.0069508
310,4359.3,0.46824,0.39151,0.97622,0.94558,0.88546,0.94512,0.8911,0.31474,0.28136,0.84605,0.0069409,0.0069409,0.0069409
311,4373.28,0.46971,0.39194,0.97731,0.94177,0.889,0.94823,0.89289,0.31897,0.28411,0.84675,0.006931,0.006931,0.006931
312,4387.2,0.46807,0.39309,0.97726,0.9413,0.88064,0.94521,0.89131,0.31522,0.2845,0.84483,0.0069211,0.0069211,0.0069211
313,4401.15,0.46656,0.39357,0.97707,0.94009,0.87945,0.94654,0.89242,0.31504,0.2852,0.84646,0.0069112,0.0069112,0.0069112
314,4415.19,0.46846,0.38818,0.97327,0.94077,0.87621,0.94538,0.89324,0.31635,0.285,0.84788,0.0069013,0.0069013,0.0069013
315,4429.11,0.46969,0.38332,0.98066,0.93998,0.87615,0.9439,0.89215,0.32119,0.29469,0.85135,0.0068914,0.0068914,0.0068914
316,4443.04,0.46438,0.39385,0.97523,0.94559,0.86884,0.94758,0.89293,0.32286,0.29319,0.85277,0.0068815,0.0068815,0.0068815
317,4456.94,0.47185,0.39765,0.98099,0.94471,0.86821,0.94765,0.8929,0.32171,0.29448,0.85248,0.0068716,0.0068716,0.0068716
318,4470.96,0.46983,0.39862,0.97753,0.94131,0.87057,0.94313,0.89127,0.32012,0.29971,0.85081,0.0068617,0.0068617,0.0068617
319,4484.85,0.46043,0.39158,0.97589,0.93572,0.87757,0.94291,0.89106,0.3176,0.30308,0.853,0.0068518,0.0068518,0.0068518
320,4498.8,0.47438,0.39283,0.97733,0.93055,0.88181,0.94182,0.89036,0.32054,0.30534,0.85353,0.0068419,0.0068419,0.0068419
321,4512.97,0.46807,0.39279,0.97788,0.92736,0.88553,0.94123,0.891,0.31931,0.30453,0.85376,0.006832,0.006832,0.006832
322,4526.87,0.47046,0.39183,0.97863,0.94263,0.87113,0.94253,0.89154,0.32158,0.30141,0.85635,0.0068221,0.0068221,0.0068221
323,4540.84,0.46274,0.38978,0.97235,0.92832,0.88424,0.94358,0.89333,0.31979,0.30305,0.85394,0.0068122,0.0068122,0.0068122
324,4554.79,0.46386,0.39355,0.9754,0.93375,0.88392,0.94442,0.89348,0.32248,0.29606,0.85567,0.0068023,0.0068023,0.0068023
325,4568.83,0.47439,0.40459,0.9797,0.93907,0.88003,0.94459,0.89098,0.32078,0.29887,0.85648,0.0067924,0.0067924,0.0067924
326,4582.78,0.47364,0.40163,0.97815,0.93662,0.88716,0.9485,0.8929,0.32221,0.29504,0.85639,0.0067825,0.0067825,0.0067825
327,4597.05,0.4678,0.39422,0.97179,0.94544,0.88074,0.94716,0.89203,0.32334,0.29397,0.85746,0.0067726,0.0067726,0.0067726
328,4611.15,0.47212,0.38888,0.97635,0.94282,0.87734,0.94244,0.88997,0.31997,0.29067,0.85659,0.0067627,0.0067627,0.0067627
329,4625.13,0.47136,0.3914,0.97493,0.93573,0.88632,0.94269,0.89158,0.31893,0.2943,0.85434,0.0067528,0.0067528,0.0067528
330,4639.13,0.46708,0.38509,0.97584,0.93709,0.88239,0.94277,0.89292,0.31561,0.29701,0.85399,0.0067429,0.0067429,0.0067429
331,4653.24,0.46758,0.39627,0.97079,0.93188,0.88699,0.94331,0.89205,0.31519,0.29907,0.85292,0.006733,0.006733,0.006733
332,4667.26,0.46771,0.38204,0.97482,0.93368,0.88211,0.94762,0.89625,0.31263,0.29765,0.85337,0.0067231,0.0067231,0.0067231
333,4681.27,0.4728,0.39922,0.97484,0.92936,0.88853,0.94629,0.89458,0.31303,0.29349,0.85464,0.0067132,0.0067132,0.0067132
334,4695.28,0.47221,0.39392,0.97725,0.93416,0.88284,0.94503,0.89385,0.31504,0.29677,0.85627,0.0067033,0.0067033,0.0067033
335,4709.29,0.46164,0.3876,0.97092,0.95133,0.87124,0.94585,0.89443,0.31738,0.29638,0.85825,0.0066934,0.0066934,0.0066934
336,4723.25,0.46808,0.38837,0.97516,0.95203,0.87237,0.94543,0.89253,0.31565,0.29467,0.85851,0.0066835,0.0066835,0.0066835
337,4737.3,0.46269,0.39434,0.97392,0.95319,0.87236,0.94363,0.89044,0.31981,0.29001,0.8609,0.0066736,0.0066736,0.0066736
338,4751.27,0.46163,0.38415,0.97132,0.95159,0.87086,0.94362,0.89183,0.32257,0.28799,0.86179,0.0066637,0.0066637,0.0066637
339,4765.27,0.47121,0.38883,0.97602,0.95378,0.87294,0.94502,0.89297,0.3195,0.28929,0.86191,0.0066538,0.0066538,0.0066538
