epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,4718.68,1.25943,0.79344,0.98288,0.6939,0.73733,0.70929,0.43047,1.45252,1.02594,1.04262,0.000189955,0.000189955,0.000189955
181,4744.48,1.24957,0.7831,0.97827,0.70051,0.71701,0.70775,0.42242,1.45278,1.02506,1.04102,0.000181703,0.000181703,0.000181703
182,4770.5,1.253,0.78322,0.97823,0.66969,0.7397,0.71189,0.42438,1.46479,1.02472,1.04376,0.000173451,0.000173451,0.000173451
183,4796.37,1.24561,0.77476,0.9805,0.66389,0.73278,0.70561,0.41789,1.46573,1.02804,1.04616,0.0001652,0.0001652,0.0001652
184,4822.5,1.23487,0.76524,0.97305,0.6822,0.72265,0.70639,0.42436,1.45681,1.01913,1.04268,0.000156948,0.000156948,0.000156948
185,4848.16,1.24379,0.77836,0.97595,0.69685,0.75324,0.71082,0.42894,1.43295,1.01452,1.03525,0.000148696,0.000148696,0.000148696
186,4873.53,1.22543,0.7711,0.97069,0.6765,0.74578,0.70679,0.42762,1.43069,1.01016,1.03494,0.000140445,0.000140445,0.000140445
187,4899.48,1.23447,0.77422,0.96897,0.67766,0.74737,0.70455,0.42092,1.43921,1.01478,1.03838,0.000132193,0.000132193,0.000132193
188,4926.47,1.22872,0.77423,0.97295,0.6885,0.73389,0.69581,0.41575,1.45573,1.02408,1.04568,0.000123941,0.000123941,0.000123941
189,4952.64,1.24494,0.7814,0.97943,0.69317,0.73264,0.69885,0.42247,1.44621,1.0169,1.04225,0.00011569,0.00011569,0.00011569
190,4978.77,1.23352,0.77453,0.9735,0.68941,0.7426,0.6978,0.41834,1.45111,1.01773,1.04284,0.000107438,0.000107438,0.000107438
191,5007.84,1.20318,0.72968,0.98411,0.7171,0.69931,0.70674,0.42117,1.46282,1.02639,1.04744,9.91865e-05,9.91865e-05,9.91865e-05
192,5034.2,1.16823,0.71913,0.97348,0.68931,0.74168,0.71328,0.4211,1.45491,1.02827,1.04418,9.09349e-05,9.09349e-05,9.09349e-05
193,5060.59,1.16054,0.7129,0.9744,0.695,0.71916,0.7137,0.42446,1.4429,1.02512,1.04044,8.26832e-05,8.26832e-05,8.26832e-05
194,5086.23,1.15536,0.70958,0.96888,0.70054,0.70981,0.71008,0.42426,1.43224,1.02343,1.03498,7.44316e-05,7.44316e-05,7.44316e-05
195,5111.85,1.16124,0.71513,0.97221,0.6997,0.72631,0.70513,0.41905,1.42844,1.01881,1.03466,6.61799e-05,6.61799e-05,6.61799e-05
196,5137.47,1.14279,0.69936,0.96547,0.72241,0.70782,0.70265,0.41282,1.42976,1.01813,1.0345,5.79283e-05,5.79283e-05,5.79283e-05
197,5163.15,1.13819,0.69777,0.96454,0.71051,0.70665,0.70117,0.41127,1.44485,1.02135,1.0384,4.96766e-05,4.96766e-05,4.96766e-05
198,5189.02,1.14466,0.701,0.96773,0.68248,0.73376,0.70334,0.41572,1.44796,1.02152,1.03929,4.1425e-05,4.1425e-05,4.1425e-05
199,5214.9,1.13048,0.69989,0.96509,0.6943,0.74103,0.70424,0.41678,1.4426,1.02365,1.03744,3.31733e-05,3.31733e-05,3.31733e-05
200,5240.76,1.12905,0.6926,0.95817,0.68006,0.75181,0.70419,0.41503,1.44672,1.02605,1.03883,2.49217e-05,2.49217e-05,2.49217e-05
